Engine Capacity,Cylinders,Drive Type,Fuel Tank Capacity,Fuel Economy,Fuel Type,Horsepower,Torque,Transmission,Top Speed,Seating Capacity,Acceleration,Length,Width,Height,Wheelbase,Trunk Capacity,name,price,currency,Country
2.0,4,2,52.0,6.1,0,184,270.0,0,226,4,7.7,4.432,1.984,1.413,2.69,280.0,BMW 2 Series Convertible 2021 220i,21500.0,5,5
2.0,4,2,74.0,6.8,0,297,400.0,0,250,5,5.9,4.954,2.091,1.457,2.96,540.0,Jaguar XF 2021 2.0T Prestige (300 PS),21700.0,5,5
2.0,4,2,74.0,6.8,0,247,365.0,0,244,5,6.6,4.954,2.091,1.457,2.96,540.0,Jaguar XF 2021 2.0T Portfolio (250 PS),21700.0,5,5
2.0,4,2,60.0,6.7,0,245,350.0,0,250,4,5.9,4.638,2.017,1.377,2.81,445.0,BMW 4 Series Coupe 2021 428i,21900.0,5,5
2.0,4,1,58.0,6.3,0,252,370.0,0,250,4,5.8,4.673,1.846,1.371,2.764,465.0,Audi A5 Coupe 2021 45 TFSI quattro Design (252 HP),21900.0,5,5
2.0,4,1,58.0,6.3,0,252,370.0,0,250,4,5.8,4.673,1.846,1.371,2.764,465.0,Audi A5 Coupe 2021 45 TFSI quattro Sport (252 HP),21900.0,5,5
2.0,4,1,58.0,6.3,0,252,370.0,0,250,5,5.8,4.733,1.843,1.386,2.824,480.0,Audi A5 Sportback 2021 45 TFSI Design quattro (252 HP),21900.0,5,5
4.6,8,1,87.0,13.8,0,292,438.0,0,177,7,8.2,4.88,1.885,1.845,2.79,104.0,Lexus GX 2021 460 Premier ,21900.0,5,5
3.5,6,2,70.0,7.8,0,350,536.0,0,250,5,5.1,4.8,2.084,1.445,2.85,400.0,Infiniti Q50 2021 3.5L Hybrid Blue Sport,21900.0,5,5
3.0,6,2,70.0,9.3,0,335,450.0,0,250,5,5.6,4.961,2.077,1.468,2.909,540.0,Jaguar XF 2021 3.0 V6 SC Luxury,21900.0,5,5
2.0,4,1,66.0,7.3,0,211,350.0,0,222,5,7.3,4.732,1.89,1.602,2.873,500.0,Mercedes-Benz GLC Coupe 2021 250 4MATIC,21900.0,5,5
5.0,8,2,60.0,12.3,0,460,569.0,0,240,4,4.7,4.783,2.08,1.382,2.72,382.0,Ford Mustang 2021 5.0L V8 Convertible GT Premium,22000.0,5,5
3.7,6,1,90.0,10.8,0,329,360.0,0,230,5,6.3,4.865,1.925,1.68,2.885,702.0,Infiniti QX70 2021 3.7L Luxe Sensory ,22000.0,5,5
2.0,4,2,52.0,5.9,0,252,350.0,0,250,4,5.6,4.432,1.984,1.418,2.69,390.0,BMW 2 Series Coupe 2021 230i,22000.0,5,5
1.4,4,0,35.0,6.3,0,160,230.0,0,220,4,11.0,3.546,1.627,1.488,2.3,185.0,Fiat 500 2021 Abarth,22000.0,5,5
3.5,6,2,80.0,10.7,0,314,375.0,0,230,4,5.9,4.694,1.839,1.395,2.731,295.0,Lexus RC 2021 350 F Sport Prestige,22000.0,5,5
2.0,4,1,64.0,8.9,0,280,400.0,0,230,5,5.7,4.68,2.16,1.67,2.818,525.0,Alfa Romeo Stelvio 2021 Super,22000.0,5,5
2.0,4,1,64.0,8.9,0,280,400.0,0,230,5,5.7,4.68,2.16,1.67,2.818,525.0,Alfa Romeo Stelvio 2021 Super,22000.0,5,5
2.7,6,2,64.0,8.2,0,275,290.0,1,266,2,5.7,4.38,1.801,1.294,2.475,425.0,Porsche Cayman 2021 Base,22100.0,5,5
2.0,4,1,56.0,6.9,0,381,475.0,0,250,5,4.2,4.367,1.78,1.417,2.699,341.0,Mercedes-Benz A 45 AMG 2021 2.0T 4MATIC,22100.0,5,5
4.0,6,1,140.0,11.8,0,275,395.0,0,200,8,11.5,5.165,1.995,1.94,3.075,550.0,Nissan Patrol 2021 4.0L SE T2,21995.0,5,5
3.5,6,2,59.0,7.0,0,301,370.0,0,250,4,6.0,4.59,2.009,1.391,2.76,331.0,Mercedes-Benz C-Class Coupe 2021 C 350,22200.0,5,5
2.0,4,1,63.0,7.6,0,250,365.0,0,217,5,6.7,4.803,2.032,1.666,2.873,532.0,Land Rover Range Rover Velar 2021 2.0L S (250 PS),22300.0,5,5
3.0,6,1,66.0,7.8,0,333,480.0,0,250,5,5.2,4.686,1.81,1.442,2.84,481.0,Mercedes-Benz C-Class 2021 C 400 4MATIC,22400.0,5,5
2.0,4,1,58.0,6.5,0,252,370.0,0,250,4,6.3,4.673,1.846,1.383,2.765,320.0,Audi A5 Cabriolet 2021 45 TFSI Design quattro (252 HP),22400.0,5,5
2.0,4,2,63.0,7.2,0,300,400.0,0,250,2,5.7,4.482,1.923,1.31,2.622,407.0,Jaguar F-Type Coupe 2021 2.0T (300 PS),22500.0,5,5
4.0,6,1,138.0,13.4,0,271,385.0,0,200,8,11.0,5.095,1.98,1.93,2.85,455.0,Toyota Land Cruiser 2021 4.0L EXR,22500.0,5,5
5.0,8,2,60.0,12.3,0,415,530.0,0,240,4,4.7,4.783,2.08,1.382,2.72,332.0,Ford Mustang 2021 5.0L Convertible (California Special),22500.0,5,5
5.0,8,1,136.0,10.2,0,360,515.0,0,160,5,8.1,5.89,2.463,1.948,3.67,1568.0,Ford F-150 2021 5.0L Crew Cab King Ranch FX4 (Luxury Pack),22500.0,5,5
3.0,6,2,52.0,7.5,0,326,450.0,0,250,5,4.9,4.324,1.984,1.421,2.69,360.0,BMW 1 Series 2021 m135i,22500.0,5,5
6.2,8,2,72.0,11.9,0,640,855.0,0,322,5,3.7,4.966,1.834,1.453,2.911,388.0,Cadillac CTS 2021 6.2L CTS-V w/o Carbon Fiber & Recaro,22500.0,5,5
5.7,8,1,93.0,13.6,0,350,520.0,0,181,5,7.5,4.821,1.943,1.73,2.916,1028.0,Jeep Grand Cherokee 2021 Summit 5.7L,23000.0,5,5
5.7,8,1,93.0,13.6,0,350,520.0,0,181,5,7.5,4.821,1.943,1.73,2.916,1028.0,Jeep Grand Cherokee 2021 Summit 5.7L,23000.0,5,5
2.0,4,1,60.0,7.3,0,254,350.0,0,220,5,6.8,4.688,1.902,1.658,2.865,505.0,Volvo XC60 2021 2.0T T5 Momentum (Full Option),21500.0,5,5
2.0,4,2,50.0,6.7,0,184,300.0,0,240,4,7.8,4.826,1.86,1.43,2.873,425.0,Mercedes-Benz E-Class Coupe 2021 E 200,22600.0,5,5
2.0,4,2,74.0,6.8,0,297,400.0,0,250,5,5.9,4.954,2.091,1.457,2.96,540.0,Jaguar XF 2021 2.0T R-Sport (300 PS),22800.0,5,5
1.8,4,2,59.0,6.1,0,211,350.0,0,250,4,7.1,4.698,1.786,1.398,2.761,450.0,Mercedes-Benz E-Class Coupe 2021 E 250,22900.0,5,5
2.0,4,1,68.5,8.0,0,235,340.0,0,200,5,7.6,4.599,2.069,1.724,2.741,981.0,Land Rover Discovery Sport 2021 2.0L Si4 HSE Luxury (4WD),22900.0,5,5
3.6,6,2,72.0,11.9,0,335,386.0,0,250,5,5.2,4.966,1.834,1.453,2.911,385.0,Cadillac CTS 2021 3.6L V6 Premium Luxury,22900.0,5,5
2.0,4,1,66.0,7.3,0,280,320.0,0,250,5,5.6,4.861,1.871,1.427,2.842,563.0,Volkswagen Arteon 2021 2.0 TSI R-Line 4MOTION,23000.0,5,5
3.7,6,1,90.0,10.8,0,329,360.0,0,230,5,6.3,4.865,1.925,1.68,2.885,702.0,Infiniti QX70 2021 S 3.7L Elite Sport,23000.0,5,5
2.0,4,2,60.0,7.0,0,245,350.0,0,250,4,6.4,4.638,2.017,1.377,2.81,370.0,BMW 4 Series Convertible 2021 428i,23000.0,5,5
2.0,4,2,55.0,6.1,0,258,400.0,0,250,2,5.4,4.324,1.864,1.304,2.47,310.0,BMW Z4 Roadster 2021 sDrive30i,23000.0,5,5
3.0,6,1,89.0,10.9,0,335,450.0,0,215,7,7.1,4.97,2.073,1.846,2.923,258.0,Land Rover Discovery 2021 3.0L SC V6 S,23100.0,5,5
2.5,5,1,55.0,8.6,0,394,480.0,0,280,5,4.1,4.479,1.802,1.397,2.631,425.0,Audi A3 Sedan 2021 RS3 (400 HP),11900.0,5,5
2.7,6,2,64.0,8.4,0,265,280.0,1,264,2,5.8,4.374,1.801,1.282,2.475,280.0,Porsche Boxster 2021 Base,23300.0,5,5
2.0,4,1,63.0,7.4,0,246,365.0,0,217,5,6.8,4.746,2.07,1.693,2.874,650.0,Jaguar F-Pace 2021 2.0T Portfolio (250 PS),23300.0,5,5
3.0,6,2,63.0,8.3,0,335,450.0,0,250,5,5.1,4.672,1.85,1.416,2.835,455.0,Jaguar XE 2021 S 3.0 with In Touch Control,23400.0,5,5
3.5,6,1,72.0,9.0,0,296,370.0,0,200,5,7.7,4.89,1.895,1.69,2.79,553.0,Lexus RX 2021 350 Prestige,23500.0,5,5
6.4,8,2,72.0,12.7,0,470,637.0,0,272,2,4.5,5.02,1.92,1.45,2.946,458.0,Dodge Challenger 2021 SRT8,23500.0,5,5
5.0,8,1,136.0,10.2,0,360,515.0,0,160,5,8.1,5.89,2.463,1.948,3.67,1568.0,Ford F-150 2021 5.0L Crew Cab Platinum FX4 (Luxury Pack),23500.0,5,5
3.5,6,1,87.0,11.2,0,365,570.0,0,160,5,6.0,5.89,2.463,1.948,3.67,1568.0,Ford F-150 2021 3.5L EcoBoost Crew Cab Platinum FX4 (Luxury Pack),23500.0,5,5
3.6,6,1,76.0,13.1,0,410,500.0,0,250,5,5.7,5.131,1.852,1.501,2.837,510.0,Cadillac XTS 2021 3.6L V-Sport Platinum,23500.0,5,5
3.5,6,2,80.0,10.7,0,314,375.0,0,230,4,5.9,4.694,1.839,1.395,2.731,295.0,Lexus RC 2021 350 Platinum,23500.0,5,5
3.6,6,1,82.0,10.0,0,310,366.0,0,210,5,7.5,4.813,1.905,1.676,2.857,849.0,Cadillac XT5 2021 3.6L AWD Sport,23900.0,5,5
3.6,6,1,82.0,10.0,0,310,366.0,0,210,5,7.5,4.813,1.905,1.676,2.857,849.0,Cadillac XT5 2021 3.6L AWD Sport,23900.0,5,5
3.0,6,2,70.0,9.3,0,335,450.0,0,250,5,5.6,4.961,2.077,1.468,2.909,540.0,Jaguar XF 2021 3.0 V6 SC Premium Luxury,23900.0,5,5
3.5,6,1,87.0,11.2,0,365,570.0,0,160,5,6.0,5.89,2.463,1.948,3.67,1568.0,Ford F-150 2021 3.5L EcoBoost Crew Cab Limited (Luxury Pack),24000.0,5,5
2.0,4,2,66.0,6.3,0,184,300.0,0,235,4,8.2,4.703,1.786,1.398,2.76,390.0,Mercedes-Benz E-Class Cabriolet 2021 E 200,24000.0,5,5
2.0,4,2,80.0,9.0,0,208,350.0,0,235,4,7.4,4.69,2.052,1.395,2.85,342.0,Infiniti Q60 Coupe 2021 2.0T Premium,24000.0,5,5
2.0,4,1,63.0,7.6,0,246,365.0,0,217,5,6.7,4.803,2.032,1.666,2.873,532.0,Land Rover Range Rover Velar 2021 2.0L SE (250 PS),24000.0,5,5
2.0,4,2,66.0,6.4,0,211,350.0,0,245,4,7.5,4.703,1.786,1.398,2.76,390.0,Mercedes-Benz E-Class Cabriolet 2021 E 250,24100.0,5,5
3.0,6,2,63.0,8.1,0,375,450.0,0,250,5,5.0,4.672,1.967,1.462,2.835,455.0,Jaguar XE 2021 S 3.0L (380 PS),24300.0,5,5
2.0,4,2,63.0,7.2,0,300,400.0,0,250,2,5.7,4.482,1.923,1.31,2.622,407.0,Jaguar F-Type Coupe 2021 2.0T R-Dynamic (300 PS),24400.0,5,5
4.6,8,1,138.0,14.5,0,304,439.0,0,200,8,9.0,5.095,1.98,1.93,2.85,456.0,Toyota Land Cruiser 2021 4.6L EXR,24500.0,5,5
3.5,6,1,87.0,11.2,0,365,570.0,0,160,5,6.0,5.89,2.463,1.948,3.67,1568.0,Ford F-150 2021 3.5L EcoBoost Crew Cab King Ranch FX4 (Luxury Pack),24500.0,5,5
2.0,4,1,63.0,7.7,0,296,400.0,0,233,5,6.0,4.746,2.07,1.693,2.874,650.0,Jaguar F-Pace 2021 2.0T Portfolio (300 PS),24700.0,5,5
3.5,6,2,66.0,9.0,0,311,375.0,0,230,5,5.6,4.705,1.84,1.435,2.8,480.0,Lexus IS 2021 350 F-Sport Platinum,24900.0,5,5
3.5,6,2,66.0,9.0,0,311,375.0,0,230,5,5.6,4.705,1.84,1.435,2.8,480.0,Lexus IS 2021 350 F-Sport Platinum,24900.0,5,5
3.4,6,2,64.0,9.0,0,325,370.0,1,283,2,5.0,4.38,1.801,1.294,2.475,425.0,Porsche Cayman 2021 S,24900.0,5,5
4.6,8,1,87.0,13.5,0,292,438.0,0,200,7,7.5,4.88,1.885,1.845,2.79,1833.0,Lexus GX 2021 460 Prestige,24900.0,5,5
3.5,6,2,66.0,10.7,0,314,377.0,0,230,4,6.1,4.695,1.84,1.395,2.73,295.0,Lexus RC 2021 350 F Sport ,24900.0,5,5
3.0,6,2,55.0,9.1,0,306,400.0,0,250,2,5.1,4.244,1.951,1.284,2.496,310.0,BMW Z4 Roadster 2021 sDrive35i,25000.0,5,5
2.0,4,2,74.0,6.8,0,297,400.0,0,250,5,5.9,4.954,2.091,1.457,2.96,540.0,Jaguar XF 2021 2.0T Portfolio (300 PS),25000.0,5,5
2.0,4,1,56.0,7.3,0,421,500.0,0,250,5,4.0,4.64,1.777,1.432,2.699,470.0,Mercedes-Benz CLA-Class 2021 CLA 45 S AMG 4MATIC+,25000.0,5,5
3.0,6,2,70.0,7.8,0,367,520.0,0,250,2,4.7,4.133,1.81,1.301,2.43,335.0,Mercedes-Benz SLC 2021 43 AMG,25300.0,5,5
2.8,6,1,65.0,8.0,0,220,280.0,0,235,5,8.1,4.969,1.911,1.42,2.914,535.0,Audi A7 2021 35 FSI quattro (220 HP),25300.0,5,5
2.0,4,1,60.0,7.3,0,254,350.0,0,220,5,6.8,4.688,1.902,1.658,2.865,505.0,Volvo XC60 2021 T5 AWD R Design Highline,24000.0,5,5
2.0,4,2,68.0,5.9,0,252,350.0,0,250,5,6.2,4.936,1.868,1.466,2.975,530.0,BMW 5 Series 2021 530i,25500.0,5,5
6.4,8,2,72.0,12.7,0,470,637.0,0,281,5,5.0,5.088,1.885,1.48,3.052,461.0,Dodge Charger 2021 SRT8,25500.0,5,5
6.4,8,2,72.0,12.7,0,470,637.0,0,281,5,5.0,5.088,1.885,1.48,3.052,461.0,Dodge Charger 2021 SRT8,25500.0,5,5
3.0,6,2,60.0,6.8,0,326,450.0,0,250,5,5.2,4.633,1.811,1.429,2.81,480.0,BMW 3 Series 2021 340i,25500.0,5,5
3.0,6,1,61.0,7.9,0,354,500.0,0,250,4,4.9,4.626,1.854,1.383,2.751,320.0,Audi A5 Cabriolet 2021 S5 50 TFSI (354 HP),25500.0,5,5
3.5,6,1,106.0,14.6,0,365,570.0,0,165,8,9.8,5.293,2.332,1.989,3.023,1540.0,Lincoln Navigator 2021 3.5L Reserve STD,25500.0,5,5
2.0,4,2,52.0,6.2,0,252,350.0,0,250,4,5.9,4.432,1.984,1.413,2.69,280.0,BMW 2 Series Convertible 2021 230i,25500.0,5,5
3.0,6,2,60.0,8.3,0,306,400.0,0,250,4,5.5,4.638,2.017,1.389,2.81,480.0,BMW 4 Series Gran Coupe 2021 435i,25500.0,5,5
2.0,4,1,66.0,5.4,0,245,370.0,0,236,5,6.5,4.732,1.89,1.602,2.873,500.0,Mercedes-Benz GLC Coupe 2021 300 4MATIC,25600.0,5,5
3.0,6,1,89.0,10.9,0,340,450.0,0,215,7,7.1,4.97,2.073,1.846,2.923,258.0,Land Rover Discovery 2021 3.0L V6 SE (340 HP),25700.0,5,5
2.0,4,0,65.0,5.9,0,252,370.0,0,250,5,6.9,4.974,1.911,1.42,2.914,535.0,Audi A7 2021 40 TFSI (252 HP),25900.0,5,5
3.0,6,2,60.0,8.1,0,306,400.0,0,250,4,5.4,4.638,2.017,1.377,2.81,445.0,BMW 4 Series Coupe 2021 435i,26000.0,5,5
3.0,6,2,72.0,8.4,0,335,450.0,0,260,2,5.3,4.482,1.923,1.311,2.622,407.0,Jaguar F-Type Coupe 2021 3.0L V6 (340 PS),26000.0,5,5
4.0,6,1,138.0,13.4,0,271,385.0,0,200,8,11.0,5.17,1.98,1.93,2.85,455.0,Toyota Land Cruiser 2021 4.0L GXR GT,26000.0,5,5
2.0,4,2,63.0,7.2,0,300,400.0,0,249,2,5.7,4.482,1.923,1.308,2.622,207.0,Jaguar F-Type Convertible 2021 2.0T (300 PS),26000.0,5,5
3.4,6,2,64.0,8.8,0,315,360.0,1,279,2,5.1,4.374,1.801,1.282,2.475,280.0,Porsche Boxster 2021 S,26100.0,5,5
6.2,8,2,72.0,16.2,0,650,881.0,0,250,2,4.0,4.784,1.897,1.344,2.811,198.0,Chevrolet Camaro Convertible 2021 6.2L ZL1,26200.0,5,5
2.0,4,1,85.0,8.0,0,252,370.0,0,210,5,7.1,5.052,2.212,1.741,2.994,890.0,Audi Q7 2021 40 TFSI CS quattro (252 HP),26200.0,5,5
2.0,4,1,65.0,7.1,0,252,370.0,0,250,5,6.7,4.974,1.911,1.42,2.914,535.0,Audi A7 2021 40 TFSI quattro (252 HP),26200.0,5,5
3.0,6,1,85.0,7.0,0,367,500.0,0,250,5,5.8,4.924,1.947,1.797,2.995,690.0,Mercedes-Benz GLE-Class 2021 450 4MATIC,26400.0,5,5
5.2,8,2,61.0,14.7,0,526,582.0,1,270,4,3.9,4.783,2.08,1.382,2.72,408.0,Ford Mustang 2021 5.2L Shelby GT350R (M/T),26500.0,5,5
3.0,6,1,52.0,8.0,0,326,450.0,0,250,5,4.7,4.329,1.984,1.44,2.69,360.0,BMW 1 Series 2021 m135i xDrive,26500.0,5,5
3.5,6,1,106.0,14.8,0,365,570.0,0,165,8,9.9,5.672,2.332,1.989,3.327,2444.0,Lincoln Navigator 2021 3.5L Reserve (L),26500.0,5,5
3.6,6,2,61.0,10.5,0,464,603.0,0,300,5,3.8,4.674,1.811,1.415,2.776,381.0,Cadillac ATS-V Sedan 2021 3.6T w/o Carbon Fiber Package (464 HP),26500.0,5,5
2.0,4,2,66.0,7.0,0,245,370.0,0,250,4,6.4,4.826,1.86,1.43,2.873,425.0,Mercedes-Benz E-Class Coupe 2021 E 300,26600.0,5,5
4.0,6,1,140.0,11.8,0,275,395.0,0,200,8,11.5,5.165,1.995,1.94,3.075,550.0,Nissan Patrol 2021 4.0L SE Platinum City ,26995.0,5,5
5.6,8,1,140.0,16.7,0,400,560.0,0,200,8,7.3,5.165,1.995,1.94,3.075,668.0,Nissan Patrol 2021 5.6L LE Titanium,29995.0,5,5
2.0,4,2,82.0,8.5,0,235,340.0,0,241,5,7.5,5.127,2.105,1.456,3.032,520.0,Jaguar XJ 2021 i4Turbo Luxury,26900.0,5,5
2.0,4,1,63.0,7.6,0,246,365.0,0,217,5,6.7,4.803,2.032,1.666,2.873,532.0,Land Rover Range Rover Velar 2021 2.0L HSE (250 PS),26900.0,5,5
2.0,4,1,63.0,7.6,0,246,365.0,0,217,5,6.7,4.803,2.032,1.666,2.873,532.0,Land Rover Range Rover Velar 2021 2.0L HSE (250 PS),26900.0,5,5
5.7,8,1,138.0,15.7,0,362,530.0,0,220,8,7.0,5.095,1.98,1.93,2.85,456.0,Toyota Land Cruiser 2021 5.7L EXR,27000.0,5,5
2.0,4,1,67.0,7.3,0,184,290.0,0,215,5,8.1,4.752,1.918,1.621,2.864,525.0,BMW X4 2021 xDrive 20i,27000.0,5,5
3.0,6,1,55.0,7.4,0,340,500.0,0,250,2,4.5,4.324,1.864,1.304,2.47,310.0,BMW Z4 Roadster 2021 M40i,27000.0,5,5
3.0,6,1,66.0,8.7,0,367,520.0,0,250,5,4.9,4.656,1.89,1.639,2.873,550.0,Mercedes-Benz GLC-Class 2021 43 AMG 4MATIC,27200.0,5,5
3.0,6,2,74.0,8.3,0,377,450.0,0,250,5,5.3,4.954,1.987,1.457,2.96,540.0,Jaguar XF 2021 3.0L SC S (380 PS),27200.0,5,5
3.6,6,2,61.0,10.5,0,464,603.0,0,300,5,3.8,4.674,1.811,1.415,2.776,381.0,Cadillac ATS-V Sedan 2021 3.6T w/ Carbon Fiber Package (464 HP),27300.0,5,5
3.0,6,1,89.0,10.9,0,340,450.0,0,215,7,7.1,4.97,2.073,1.846,2.923,258.0,Land Rover Discovery 2021 3.0L V6 HSE (340 HP),27300.0,5,5
6.2,8,2,72.0,14.7,0,650,881.0,0,250,4,3.5,4.784,1.897,1.34,2.811,258.0,Chevrolet Camaro Coupe 2021 6.2L ZL1,27500.0,5,5
3.0,6,2,70.0,8.5,0,306,400.0,0,250,5,6.1,4.998,2.047,1.559,3.065,500.0,BMW 5 Series Gran Turismo 2021 535i,27500.0,5,5
4.6,8,1,87.0,13.8,0,292,438.0,0,177,7,8.2,4.88,1.885,1.845,2.79,104.0,Lexus GX 2021 460 Platinum,27900.0,5,5
4.6,8,1,87.0,13.8,0,292,438.0,0,177,7,8.2,4.88,1.885,1.845,2.79,104.0,Lexus GX 2021 460 Platinum,27900.0,5,5
3.0,6,2,70.0,9.3,0,335,450.0,0,250,5,5.6,4.961,2.077,1.468,2.909,540.0,Jaguar XF 2021 3.0 V6 SC Premium Luxury Sport Pack,27900.0,5,5
3.0,6,2,70.0,9.3,0,335,450.0,0,250,5,5.6,4.961,2.077,1.468,2.909,540.0,Jaguar XF 2021 3.0 V6 SC R Sport,27900.0,5,5
4.6,8,1,138.0,14.5,0,304,439.0,0,200,8,9.0,5.17,1.98,1.93,2.85,456.0,Toyota Land Cruiser 2021 4.6L GXR GT,28000.0,5,5
3.0,6,2,60.0,8.4,0,306,400.0,0,250,4,5.6,4.638,2.017,1.377,2.81,370.0,BMW 4 Series Convertible 2021 435i,28000.0,5,5
2.7,6,0,68.0,8.9,0,335,542.0,0,250,5,6.1,5.115,2.09,1.487,2.994,473.0,Lincoln Continental 2021 2.7L Select,28000.0,5,5
2.0,4,2,66.0,6.3,0,245,370.0,0,250,4,6.6,4.703,1.786,1.398,2.76,390.0,Mercedes-Benz E-Class Cabriolet 2021 E 300,28200.0,5,5
3.0,6,1,58.0,7.5,0,354,500.0,0,250,5,4.7,4.752,1.843,1.384,2.825,480.0,Audi S5 Sportback 2021 3.0 TFSI quattro (354 HP),28400.0,5,5
3.6,6,2,61.0,10.5,0,464,603.0,0,250,4,3.9,4.691,1.842,1.384,2.776,295.0,Cadillac ATS-V Coupe 2021 3.6T w/o Carbon Fiber Package (464 HP),28400.0,5,5
3.0,6,1,58.0,7.4,0,354,500.0,0,250,4,4.7,4.692,1.846,1.368,2.765,465.0,Audi S5 Coupe 2021 3.0 TFSI quattro (354 HP),28500.0,5,5
2.0,4,1,85.0,8.0,0,252,370.0,0,210,5,7.1,5.052,2.212,1.741,2.994,890.0,Audi Q7 2021 40 TFSI Sport quattro (252 HP),28500.0,5,5
3.0,6,1,75.0,8.2,0,333,440.0,0,250,5,5.3,4.974,1.911,1.42,2.914,535.0,Audi A7 2021 50 TFSI quattro (333 HP),28900.0,5,5
2.0,4,1,68.0,6.4,0,252,350.0,0,250,5,6.0,4.936,1.868,1.466,2.975,530.0,BMW 5 Series 2021 530i xDrive,29000.0,5,5
3.0,6,1,74.0,10.3,0,404,540.0,0,250,5,4.6,5.182,1.88,1.471,3.109,433.0,Cadillac CT6 Sedan 2021 3.0T Platinum,29000.0,5,5
3.0,6,2,52.0,7.1,0,340,500.0,0,250,4,4.6,4.432,1.984,1.418,2.69,390.0,BMW 2 Series Coupe 2021 M240i,29000.0,5,5
3.0,6,2,80.0,10.9,0,400,475.0,0,250,4,5.8,4.69,2.052,1.395,2.85,342.0,Infiniti Q60 Coupe 2021 3.0T Premium,29000.0,5,5
4.2,8,1,61.0,10.7,0,450,430.0,0,250,5,4.7,4.719,2.04,1.416,2.813,490.0,Audi RS4 Avant 2021 4.2 (450 BHP),29000.0,5,5
3.0,6,2,70.0,8.4,0,335,450.0,0,260,2,5.3,4.482,1.923,1.308,2.622,207.0,Jaguar F-Type Convertible 2021 3.0L V6 (340 PS),29400.0,5,5
3.0,6,2,80.0,8.9,0,350,500.0,0,267,5,5.5,4.971,2.1,1.461,2.998,500.0,Maserati Ghibli 2021 3.0T V6 ,29500.0,5,5
3.0,6,1,63.0,8.9,0,375,450.0,0,250,5,5.5,4.746,2.07,1.693,2.874,650.0,Jaguar F-Pace 2021 S 3.0L V6 (380 PS),29500.0,5,5
3.6,6,1,85.0,9.2,0,300,400.0,0,230,5,7.5,4.855,1.939,1.705,2.895,670.0,Porsche Cayenne 2021 Platinum Edition,29800.0,5,5
3.0,6,2,80.0,9.1,0,335,450.0,0,250,5,6.2,5.13,1.899,1.46,3.032,520.0,Jaguar XJ 2021 3.0L SC Luxury SWB (340 PS),29800.0,5,5
3.0,6,2,80.0,9.1,0,335,450.0,0,250,5,6.2,5.13,1.899,1.46,3.032,520.0,Jaguar XJ 2021 3.0L SC Luxury SWB (340 PS),29800.0,5,5
3.0,6,2,72.0,9.0,0,335,450.0,0,260,2,5.3,4.47,2.042,1.309,2.622,407.0,Jaguar F-Type Coupe 2021 3.0L V6,29900.0,5,5
5.0,8,2,83.0,12.1,0,407,520.0,0,240,5,5.7,5.205,1.915,1.495,3.16,510.0,Genesis G90 2021 5.0L V8 Royal,29900.0,5,5
1.8,4,2,40.0,9.8,0,240,350.0,2,258,2,4.5,3.989,2.09,1.183,2.38,110.0,Alfa Romeo 4C 2021 Coupe,29900.0,5,5
3.0,6,2,82.0,9.6,0,335,450.0,0,250,5,5.9,5.127,2.105,1.456,3.032,520.0,Jaguar XJ 2021 3.0 V6 SC Diamond Edition,29900.0,5,5
2.0,4,2,82.0,8.5,0,240,340.0,0,240,5,7.9,5.13,1.899,1.46,3.032,520.0,Jaguar XJ 2021 2.0T Luxury SWB,29900.0,5,5
2.0,4,2,82.0,8.5,0,240,340.0,0,240,5,7.9,5.255,1.899,1.46,3.157,520.0,Jaguar XJ 2021 2.0T Luxury LWB,29900.0,5,5
3.0,6,2,82.0,9.1,0,340,450.0,0,250,5,5.9,5.13,1.899,1.46,3.032,520.0,Jaguar XJ 2021 3.0 V6 SC R-Sport SWB,29900.0,5,5
3.0,6,2,82.0,9.1,0,340,450.0,0,250,5,5.9,5.255,1.899,1.46,3.157,520.0,Jaguar XJ 2021 3.0 V6 SC R-Sport LWB,29900.0,5,5
2.0,4,1,71.0,7.7,0,320,400.0,0,230,5,5.9,4.688,1.902,1.658,2.865,505.0,Volvo XC60 2021 T6 AWD Inscription,28500.0,5,5
3.0,6,1,89.0,10.9,0,335,450.0,0,215,7,7.1,4.97,2.073,1.846,2.923,258.0,Land Rover Discovery 2021 3.0L SC V6 HSE Luxury,30200.0,5,5
3.0,6,1,66.0,8.4,0,435,520.0,0,250,4,4.5,4.848,1.86,1.427,2.873,450.0,Mercedes-Benz E-Class Coupe 2021 E AMG 53 4MATIC+,30400.0,5,5
3.0,6,2,80.0,9.1,0,340,450.0,0,250,5,5.9,5.255,1.899,1.46,3.175,520.0,Jaguar XJ 2021 3.0L Luxury LWB (340 PS),30400.0,5,5
3.0,6,2,80.0,9.1,0,340,450.0,0,250,5,5.9,5.255,1.899,1.46,3.175,520.0,Jaguar XJ 2021 3.0L Luxury LWB (340 PS),30400.0,5,5
5.7,8,1,138.0,15.7,0,362,530.0,0,220,8,7.0,5.17,1.98,1.93,2.85,456.0,Toyota Land Cruiser 2021 5.7L GXR,30500.0,5,5
3.0,6,1,65.0,8.4,0,360,500.0,0,250,5,4.8,4.716,1.897,1.676,2.864,550.0,BMW X3 2021 m40i xDrive,30500.0,5,5
3.0,6,1,70.0,8.6,0,306,400.0,0,250,5,6.1,4.998,2.047,1.559,3.065,500.0,BMW 5 Series Gran Turismo 2021 535i xDrive,30500.0,5,5
